date,ticker,1MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF
2025-03-14,MA US Equity,,23.364,22.4431
2025-03-17,MA US Equity,,22.5051,21.7806
2025-03-18,MA US Equity,,22.9879,22.0775
2025-03-19,MA US Equity,,21.9683,21.7181
2025-03-20,MA US Equity,,21.4079,21.8793
2025-03-21,MA US Equity,,22.2845,22.6928
2025-03-24,MA US Equity,,20.5185,20.9539
2025-03-25,MA US Equity,,20.3627,20.5612
2025-03-26,MA US Equity,,20.7072,20.9259
2025-03-27,MA US Equity,,20.9949,20.9999
2025-03-28,MA US Equity,,22.84,22.4646
2025-03-31,MA US Equity,,22.5646,22.0303
2025-04-01,MA US Equity,,22.678,22.3375
2025-04-02,MA US Equity,,22.2995,21.9464
2025-04-03,MA US Equity,,26.7535,25.0591
2025-04-04,MA US Equity,,35.5374,30.9362
2025-04-07,MA US Equity,,37.1874,32.0063
2025-04-08,MA US Equity,,40.1967,34.0484
2025-04-09,MA US Equity,,28.3559,26.8192
2025-04-10,MA US Equity,,34.8669,30.9495
2025-04-11,MA US Equity,,31.1931,28.7805
2025-04-14,MA US Equity,,27.8435,26.5351
2025-04-15,MA US Equity,,26.3513,26.236
2025-04-16,MA US Equity,,29.4715,27.6457
2025-04-17,MA US Equity,,27.66,26.1968
2025-04-21,MA US Equity,,29.6822,28.6701
2025-04-22,MA US Equity,,27.8849,26.9777
2025-04-23,MA US Equity,,27.4567,26.5953
2025-04-24,MA US Equity,,26.3135,25.768
2025-04-25,MA US Equity,,26.0762,25.588
2025-04-28,MA US Equity,,25.9824,25.5358
2025-04-29,MA US Equity,,25.3877,25.2856
2025-04-30,MA US Equity,,25.0799,25.149
2025-05-01,MA US Equity,,23.6031,24.121
2025-05-02,MA US Equity,,22.8865,23.7023
2025-05-05,MA US Equity,,23.1062,23.6745
2025-05-06,MA US Equity,,23.4657,24.1218
2025-05-07,MA US Equity,,23.0561,23.9707
2025-05-08,MA US Equity,,22.263,23.3487
2025-05-09,MA US Equity,,22.3312,23.2541
2025-05-12,MA US Equity,,19.9251,21.4104
2025-05-13,MA US Equity,,20.7084,20.8724
2025-05-14,MA US Equity,,20.3631,21.377
2025-05-15,MA US Equity,,21.1925,21.3389
2025-05-16,MA US Equity,,20.4868,20.898
2025-05-19,MA US Equity,,20.597,21.179
2025-05-20,MA US Equity,,21.0691,21.3353
2025-05-21,MA US Equity,,22.6679,22.6202
2025-05-22,MA US Equity,,22.479,22.3232
2025-05-23,MA US Equity,,23.4011,23.0756
2025-05-27,MA US Equity,,22.0105,22.6657
2025-05-28,MA US Equity,,21.5487,22.1579
2025-05-29,MA US Equity,,21.7846,22.0833
2025-05-30,MA US Equity,,21.6602,21.9648
2025-06-02,MA US Equity,,21.4981,21.8106
2025-06-03,MA US Equity,,21.4065,21.6855
2025-06-04,MA US Equity,,21.2892,21.7182
2025-06-05,MA US Equity,,21.6151,21.8428
2025-06-06,MA US Equity,,20.6857,21.637
2025-06-09,MA US Equity,,21.2095,21.7235
2025-06-10,MA US Equity,,21.0548,21.5642
2025-06-11,MA US Equity,,21.2572,21.416
2025-06-12,MA US Equity,,21.0924,21.3564
2025-06-13,MA US Equity,,24.6022,24.1811
2025-06-16,MA US Equity,,22.126,22.6335
2025-06-17,MA US Equity,,22.9838,23.0062
2025-06-18,MA US Equity,,26.3919,25.4119
2025-06-20,MA US Equity,,25.9154,25.454
2025-06-23,MA US Equity,,23.4322,24.0432
2025-06-24,MA US Equity,,21.4359,22.1108
2025-06-25,MA US Equity,,22.2849,22.561
2025-06-26,MA US Equity,,22.5094,22.7985
2025-06-27,MA US Equity,,22.4517,22.8167
2025-06-30,MA US Equity,,22.1084,22.6095
2025-07-01,MA US Equity,,22.155,22.5277
2025-07-02,MA US Equity,,21.5414,22.4298
2025-07-03,MA US Equity,,21.7242,22.233
2025-07-07,MA US Equity,,22.3673,22.6073
2025-07-08,MA US Equity,,22.3331,22.651
2025-07-09,MA US Equity,,21.7111,22.2455
2025-07-10,MA US Equity,,21.6696,21.961
2025-07-11,MA US Equity,,23.065,23.4273
2025-07-14,MA US Equity,,22.312,22.7522
2025-07-15,MA US Equity,,22.1819,22.7283
2025-07-16,MA US Equity,,21.3261,22.0047
2025-07-17,MA US Equity,,21.0329,22.0249
2025-07-18,MA US Equity,,21.4373,22.2407
2024-01-02,META US Equity,,34.5072,34.9227
2024-01-03,META US Equity,,34.4191,34.9206
2024-01-04,META US Equity,,34.4218,34.9274
2024-01-05,META US Equity,,33.9163,34.4649
2024-01-08,META US Equity,,32.674,33.5908
2024-01-09,META US Equity,,32.8509,33.5976
2024-01-10,META US Equity,,33.3735,33.9342
2024-01-11,META US Equity,,32.9749,33.4802
2024-01-12,META US Equity,,32.9029,33.3147
2024-01-16,META US Equity,,33.0938,33.6892
2024-01-17,META US Equity,,33.4586,33.7837
2024-01-18,META US Equity,,33.147,33.6203
2024-01-19,META US Equity,,32.5805,33.879
2024-01-22,META US Equity,,32.9255,33.8802
2024-01-23,META US Equity,,32.6236,33.4001
2024-01-24,META US Equity,,32.6835,33.2644
2024-01-25,META US Equity,,32.8174,33.2301
2024-01-26,META US Equity,,32.8934,33.2598
2024-01-29,META US Equity,,33.8323,33.8904
2024-01-30,META US Equity,,34.3547,33.9965
2024-01-31,META US Equity,,34.8789,34.4772
2024-02-01,META US Equity,,33.9805,33.6113
2024-02-02,META US Equity,,31.6627,32.8157
2024-02-05,META US Equity,,32.1474,33.2894
2024-02-06,META US Equity,,31.8705,32.9159
2024-02-07,META US Equity,,32.5444,33.2638
2024-02-08,META US Equity,,33.1697,33.7687
2024-02-09,META US Equity,,33.2731,33.9772
2024-02-12,META US Equity,,34.3249,34.515
2024-02-13,META US Equity,,35.2475,34.9454
2024-02-14,META US Equity,,34.9654,34.6809
2024-02-15,META US Equity,,35.9373,35.3582
2024-02-16,META US Equity,,36.7491,36.462
2024-02-20,META US Equity,,36.6227,36.2258
2024-02-21,META US Equity,,36.7067,36.1252
2024-02-22,META US Equity,,37.0698,36.3279
2024-02-23,META US Equity,,37.2636,36.3889
2024-02-26,META US Equity,,36.8012,36.0655
2024-02-27,META US Equity,,37.0971,36.0877
2024-02-28,META US Equity,,37.2644,36.2298
2024-02-29,META US Equity,,37.1301,36.2633
2024-03-01,META US Equity,,37.1958,36.3869
2024-03-04,META US Equity,,38.0133,36.8385
2024-03-05,META US Equity,,39.2176,37.8191
2024-03-06,META US Equity,,38.6419,37.3345
2024-03-07,META US Equity,,39.9496,38.4066
2024-03-08,META US Equity,,40.5925,38.8131
2024-03-11,META US Equity,,41.1094,39.0006
2024-03-12,META US Equity,,40.8096,38.8479
2024-03-13,META US Equity,,41.3148,39.112
2024-03-14,META US Equity,,41.2034,39.1545
2024-03-15,META US Equity,,41.3412,39.2532
2024-03-18,META US Equity,,40.2323,38.56
2024-03-19,META US Equity,,39.5495,37.9285
2024-03-20,META US Equity,,39.641,37.5705
2024-03-21,META US Equity,,38.9617,37.1788
2024-03-22,META US Equity,,38.8608,38.0621
2024-03-25,META US Equity,,38.9647,37.9805
2024-03-26,META US Equity,,39.3315,38.1341
2024-03-27,META US Equity,,38.6234,37.73
2024-03-28,META US Equity,,38.4484,37.3734
2024-04-01,META US Equity,,37.5712,36.9333
2024-04-02,META US Equity,,37.9322,37.1162
2024-04-03,META US Equity,,37.5319,36.8947
2024-04-04,META US Equity,,38.7514,37.6863
2024-04-05,META US Equity,,38.0035,37.2501
2024-04-08,META US Equity,,37.9967,37.5106
2024-04-09,META US Equity,,37.4155,36.9778
2024-04-10,META US Equity,,37.6484,37.159
2024-04-11,META US Equity,,37.1012,36.7934
2024-04-12,META US Equity,,38.1267,37.4246
2024-04-15,META US Equity,,38.6392,37.9512
2024-04-16,META US Equity,,38.3568,37.6637
2024-04-17,META US Equity,,38.8639,37.8656
2024-04-18,META US Equity,,39.5078,38.261
2024-04-19,META US Equity,,40.9847,39.8059
2024-04-22,META US Equity,,40.3504,39.4369
2024-04-23,META US Equity,,40.0541,38.9553
2024-04-24,META US Equity,,41.2731,39.6392
2024-04-25,META US Equity,,35.48,37.5742
2024-04-26,META US Equity,,34.7394,37.0037
2024-04-29,META US Equity,,34.8305,36.8405
2024-04-30,META US Equity,,35.2228,37.0927
2024-05-01,META US Equity,,35.2996,36.8241
2024-05-02,META US Equity,,34.7495,36.4362
2024-05-03,META US Equity,,34.1404,35.7414
2024-05-06,META US Equity,,34.4088,35.8951
2024-05-07,META US Equity,,34.584,35.8616
2024-05-08,META US Equity,,34.7635,35.9242
2024-05-09,META US Equity,,34.625,35.895
2024-05-10,META US Equity,,34.2465,35.4647
2024-05-13,META US Equity,,35.2204,35.9681
2024-05-14,META US Equity,,35.0724,35.8159
2024-05-15,META US Equity,,34.5543,35.2862
2024-05-16,META US Equity,,35.0798,35.388
2024-05-17,META US Equity,,34.6259,35.437
2024-05-20,META US Equity,,34.489,35.3722
2024-05-21,META US Equity,,34.5828,35.338
2024-05-22,META US Equity,,34.7989,35.5081
2024-05-23,META US Equity,,35.1387,35.677
2024-05-24,META US Equity,,34.4509,35.2177
2024-05-28,META US Equity,,34.4355,35.1955
2024-05-29,META US Equity,,34.7934,35.2153
2024-05-30,META US Equity,,35.5665,35.7577
2024-05-31,META US Equity,,35.7639,35.8431
2024-06-03,META US Equity,,35.1842,35.5105
2024-06-04,META US Equity,,35.1645,35.424
2024-06-05,META US Equity,,35.3318,35.6503
2024-06-06,META US Equity,,35.5184,35.6655
2024-06-07,META US Equity,,35.4505,35.655
2024-06-10,META US Equity,,35.4043,35.8182
2024-06-11,META US Equity,,35.2333,35.7218
2024-06-12,META US Equity,,35.4638,35.6931
2024-06-13,META US Equity,,35.9915,35.798
2024-06-14,META US Equity,,36.3532,35.9707
2024-06-17,META US Equity,,36.0964,36.1039
2024-06-18,META US Equity,,36.6829,36.528
2024-06-20,META US Equity,,36.4575,36.4602
2024-06-21,META US Equity,,35.9056,36.6466
2024-06-24,META US Equity,,35.7627,36.343
2024-06-25,META US Equity,,35.2084,35.987
2024-06-26,META US Equity,,34.8483,35.6521
2024-06-27,META US Equity,,34.9565,35.6965
2024-06-28,META US Equity,,35.6576,36.0585
2024-07-01,META US Equity,,35.2364,35.7991
2024-07-02,META US Equity,,35.244,36.0385
2024-07-03,META US Equity,,34.9956,35.542
2024-07-05,META US Equity,,35.8918,36.2076
2024-07-08,META US Equity,,35.9741,36.2111
2024-07-09,META US Equity,,35.3715,35.9648
2024-07-10,META US Equity,,35.2973,35.7875
2024-07-11,META US Equity,,36.272,36.5658
2024-07-12,META US Equity,,37.0988,36.8399
2024-07-15,META US Equity,,37.8304,37.3507
2024-07-16,META US Equity,,37.2421,37.0692
2024-07-17,META US Equity,,39.2954,38.2375
2024-07-18,META US Equity,,39.0577,38.1879
2024-07-19,META US Equity,,39.617,39.1855
2024-07-22,META US Equity,,39.2038,38.5707
2024-07-23,META US Equity,,39.4737,38.5874
2024-07-24,META US Equity,,41.4943,39.9783
2024-07-25,META US Equity,,41.8301,40.1455
2024-07-26,META US Equity,,41.6089,39.8883
2024-07-29,META US Equity,,41.6386,39.8014
2024-07-30,META US Equity,,41.9605,39.9858
2024-07-31,META US Equity,,41.0047,39.2096
2024-08-01,META US Equity,,36.9115,37.3411
2024-08-02,META US Equity,,40.2239,39.8793
2024-08-05,META US Equity,,45.5386,43.5704
2024-08-06,META US Equity,,41.1822,40.182
2024-08-07,META US Equity,,42.453,40.9297
2024-08-08,META US Equity,,40.6359,39.7898
2024-08-09,META US Equity,,39.2666,38.5943
2024-08-12,META US Equity,,39.0103,38.3801
2024-08-13,META US Equity,,37.9325,37.53
2024-08-14,META US Equity,,37.2132,36.8528
2024-08-15,META US Equity,,37.1012,36.5592
2024-08-16,META US Equity,,36.8194,36.6112
2024-08-19,META US Equity,,35.9878,36.341
2024-08-20,META US Equity,,36.6663,36.7089
2024-08-21,META US Equity,,37.3771,36.9477
2024-08-22,META US Equity,,38.3035,37.6983
2024-08-23,META US Equity,,37.7557,38.0979
2024-08-26,META US Equity,,37.5579,37.6058
2024-08-27,META US Equity,,37.1465,37.376
2024-08-28,META US Equity,,37.7693,37.7802
2024-08-29,META US Equity,,37.2192,37.4045
2024-08-30,META US Equity,,36.3949,36.7758
2024-09-03,META US Equity,,37.5411,37.6635
2024-09-04,META US Equity,,37.6137,37.7282
2024-09-05,META US Equity,,37.3672,37.5813
2024-09-06,META US Equity,,38.757,38.4759
2024-09-09,META US Equity,,37.3917,37.5164
2024-09-10,META US Equity,,37.3999,37.3479
2024-09-11,META US Equity,,36.6308,36.8167
2024-09-12,META US Equity,,36.7132,36.7625
2024-09-13,META US Equity,,36.0897,36.3582
2024-09-16,META US Equity,,36.0991,36.3996
2024-09-17,META US Equity,,36.3828,36.5164
2024-09-18,META US Equity,,36.1462,36.403
2024-09-19,META US Equity,,35.4718,35.6724
2024-09-20,META US Equity,,34.9656,35.9189
2024-09-23,META US Equity,,35.1364,36.0849
2024-09-24,META US Equity,,34.6268,35.6856
2024-09-25,META US Equity,,35.2965,36.0659
2024-09-26,META US Equity,,34.9957,35.9929
2024-09-27,META US Equity,,35.3563,35.9076
2024-09-30,META US Equity,,35.3824,36.0173
2024-10-01,META US Equity,,35.5847,36.1461
2024-10-02,META US Equity,,35.7068,36.0602
2024-10-03,META US Equity,,36.5781,36.6346
2024-10-04,META US Equity,,35.8144,36.1212
2024-10-07,META US Equity,,36.5771,36.6527
2024-10-08,META US Equity,,35.7595,35.9841
2024-10-09,META US Equity,,35.6249,35.7385
2024-10-10,META US Equity,,36.1233,36.1029
2024-10-11,META US Equity,,35.611,35.765
2024-10-14,META US Equity,,34.8359,35.2746
2024-10-15,META US Equity,,35.2348,35.3891
2024-10-16,META US Equity,,35.2942,35.4952
2024-10-17,META US Equity,,35.0839,35.9373
2024-10-18,META US Equity,,34.6606,35.4801
2024-10-21,META US Equity,,34.7198,35.3165
2024-10-22,META US Equity,,35.6719,35.6019
2024-10-23,META US Equity,,36.8221,36.3444
2024-10-24,META US Equity,,37.0642,36.502
2024-10-25,META US Equity,,37.2951,36.4566
2024-10-28,META US Equity,,37.6909,36.5946
2024-10-29,META US Equity,,37.8927,36.7072
2024-10-30,META US Equity,,38.7632,37.2935
2024-10-31,META US Equity,,34.5051,34.9169
2024-11-01,META US Equity,,33.9086,34.4366
2024-11-04,META US Equity,,33.9598,34.4065
2024-11-05,META US Equity,,33.6013,34.6512
2024-11-06,META US Equity,,32.0685,33.75
2024-11-07,META US Equity,,31.8063,33.4706
2024-11-08,META US Equity,,32.2898,33.5291
2024-11-11,META US Equity,,32.7069,33.9462
2024-11-12,META US Equity,,33.5355,34.0343
2024-11-13,META US Equity,,32.8834,33.6867
2024-11-14,META US Equity,,33.6524,34.0488
2024-11-15,META US Equity,,35.3268,36.1072
2024-11-18,META US Equity,,34.1748,34.3988
2024-11-19,META US Equity,,34.6919,35.2442
2024-11-20,META US Equity,,35.2913,35.6353
2024-11-21,META US Equity,,35.4523,35.7185
2024-11-22,META US Equity,,35.792,35.4178
2024-11-25,META US Equity,,34.3147,34.4723
2024-11-26,META US Equity,,34.3021,34.3453
2024-11-27,META US Equity,,35.198,34.8551
2024-11-29,META US Equity,,34.2994,34.4605
2024-12-02,META US Equity,,34.6525,34.599
2024-12-03,META US Equity,,35.2395,34.979
2024-12-04,META US Equity,,35.0676,34.9654
2024-12-05,META US Equity,,35.3978,35.2176
2024-12-06,META US Equity,,35.6195,35.1659
2024-12-09,META US Equity,,35.5155,35.0828
2024-12-10,META US Equity,,35.5321,35.1424
2024-12-11,META US Equity,,35.8877,35.3484
2024-12-12,META US Equity,,35.4214,35.068
2024-12-13,META US Equity,,35.6419,35.2519
2024-12-16,META US Equity,,36.4188,35.6174
2024-12-17,META US Equity,,37.0991,36.0181
2024-12-18,META US Equity,,38.0769,36.6897
2024-12-19,META US Equity,,40.0554,37.5099
2024-12-20,META US Equity,,37.5806,37.3752
2024-12-23,META US Equity,,37.1356,36.1123
2024-12-24,META US Equity,,36.3283,36.464
2024-12-26,META US Equity,,36.6012,36.5029
2024-12-27,META US Equity,,37.1448,36.6353
2024-12-30,META US Equity,,36.9073,36.6467
2024-12-31,META US Equity,,36.6273,36.5548
2025-01-02,META US Equity,,36.5314,36.683
2025-01-03,META US Equity,,35.7943,35.414
2025-01-06,META US Equity,,35.7518,35.3066
2025-01-07,META US Equity,,36.3519,35.8707
2025-01-08,META US Equity,,36.9056,36.0603
2025-01-10,META US Equity,,37.1941,36.5585
2025-01-13,META US Equity,,36.9002,36.2077
2025-01-14,META US Equity,,36.5254,35.8468
2025-01-15,META US Equity,,35.114,34.7661
2025-01-16,META US Equity,,34.9303,34.5736
2025-01-17,META US Equity,,34.378,35.1667
2025-01-21,META US Equity,,34.2997,34.5075
2025-01-22,META US Equity,,34.896,34.8064
2025-01-23,META US Equity,,34.9681,34.7512
2025-01-24,META US Equity,,34.9049,34.7243
2025-01-27,META US Equity,,36.7443,35.8048
2025-01-28,META US Equity,,36.9506,36.1156
2025-01-29,META US Equity,,37.5813,36.3827
2025-01-30,META US Equity,,32.3221,33.3565
2025-01-31,META US Equity,,32.0896,33.2932
2025-02-03,META US Equity,,33.1881,34.0976
2025-02-04,META US Equity,,32.7305,33.721
2025-02-05,META US Equity,,33.1187,34.1894
2025-02-06,META US Equity,,32.3189,33.2818
2025-02-07,META US Equity,,32.9799,33.8202
2025-02-10,META US Equity,,33.017,33.8856
2025-02-11,META US Equity,,33.3287,33.8081
2025-02-12,META US Equity,,33.3692,33.8613
2025-02-13,META US Equity,,33.0785,33.4954
2025-02-14,META US Equity,,33.9357,34.5836
2025-02-18,META US Equity,,34.3326,34.5664
2025-02-19,META US Equity,,33.7844,34.135
2025-02-20,META US Equity,,33.5308,34.1194
2025-02-21,META US Equity,,34.247,34.4787
2025-02-24,META US Equity,,34.0783,34.3369
2025-02-25,META US Equity,,35.4163,35.111
2025-02-26,META US Equity,,35.8664,35.3298
2025-02-27,META US Equity,,37.483,36.7219
2025-02-28,META US Equity,,36.7228,36.0652
2025-03-03,META US Equity,,37.6292,36.8583
2025-03-04,META US Equity,,38.7344,37.2958
2025-03-05,META US Equity,,36.8885,36.0725
2025-03-06,META US Equity,,39.2134,37.7868
2025-03-07,META US Equity,,38.5852,37.4427
2025-03-10,META US Equity,,42.2271,39.8195
2025-03-11,META US Equity,,41.1456,39.1871
2025-03-12,META US Equity,,40.2914,38.5115
2025-03-13,META US Equity,,41.5978,39.39
2025-03-14,META US Equity,,38.9855,37.4419
2025-03-17,META US Equity,,38.0922,36.9145
2025-03-18,META US Equity,,39.5962,37.9233
2025-03-19,META US Equity,,37.9641,36.9595
2025-03-20,META US Equity,,38.2931,36.9738
2025-03-21,META US Equity,,38.233,37.5003
2025-03-24,META US Equity,,35.5664,35.6189
2025-03-25,META US Equity,,35.5125,35.6629
2025-03-26,META US Equity,,36.4421,36.2304
2025-03-27,META US Equity,,36.5345,36.3664
2025-03-28,META US Equity,,38.6573,37.7192
2025-03-31,META US Equity,,38.6327,37.9258
2025-04-01,META US Equity,,38.7157,37.7898
2025-04-02,META US Equity,,38.314,37.4513
2025-04-03,META US Equity,,42.6175,40.2123
2025-04-04,META US Equity,,48.8771,43.8171
2025-04-07,META US Equity,,50.4005,44.4449
2025-04-08,META US Equity,,52.4472,46.1237
2025-04-09,META US Equity,,41.5031,39.3333
2025-04-10,META US Equity,,47.8758,43.3934
2025-04-11,META US Equity,,45.6091,41.6126
2025-04-14,META US Equity,,43.4925,40.2328
2025-04-15,META US Equity,,42.7962,40.1979
2025-04-16,META US Equity,,44.679,41.457
2025-04-17,META US Equity,,43.919,41.2532
2025-04-21,META US Equity,,45.5759,42.9145
2025-04-22,META US Equity,,44.3705,41.5236
2025-04-23,META US Equity,,44.0331,41.3375
2025-04-24,META US Equity,,42.065,40.0077
2025-04-25,META US Equity,,41.0896,39.448
2025-04-28,META US Equity,,41.888,39.7814
2025-04-29,META US Equity,,41.3224,39.5037
2025-04-30,META US Equity,,41.2186,39.3872
2025-05-01,META US Equity,,37.0738,37.1912
2025-05-02,META US Equity,,36.91,37.2206
2025-05-05,META US Equity,,37.1994,37.1898
2025-05-06,META US Equity,,37.3511,37.3869
2025-05-07,META US Equity,,37.983,37.5801
2025-05-08,META US Equity,,36.591,36.8135
2025-05-09,META US Equity,,36.928,36.7317
2025-05-12,META US Equity,,34.471,34.9202
2025-05-13,META US Equity,,34.1256,34.5378
2025-05-14,META US Equity,,34.1255,34.4855
2025-05-15,META US Equity,,34.8294,34.9786
2025-05-16,META US Equity,,35.1109,34.8698
2025-05-19,META US Equity,,35.6575,35.5085
2025-05-20,META US Equity,,35.7227,35.7272
2025-05-21,META US Equity,,37.1342,36.535
2025-05-22,META US Equity,,36.5999,36.0276
2025-05-23,META US Equity,,37.6411,37.4917
2025-05-27,META US Equity,,36.1178,36.5828
2025-05-28,META US Equity,,35.9317,36.1353
2025-05-29,META US Equity,,35.8815,35.7825
2025-05-30,META US Equity,,35.6515,35.5635
2025-06-02,META US Equity,,35.2845,35.8145
2025-06-03,META US Equity,,35.1101,35.7449
2025-06-04,META US Equity,,35.2846,35.7408
2025-06-05,META US Equity,,35.3488,35.6192
2025-06-06,META US Equity,,34.2097,35.4646
2025-06-09,META US Equity,,34.5002,34.9624
2025-06-10,META US Equity,,34.4417,35.0297
2025-06-11,META US Equity,,34.7973,35.2313
2025-06-12,META US Equity,,34.6143,35.1541
2025-06-13,META US Equity,,35.345,35.7525
2025-06-16,META US Equity,,34.0919,34.6558
2025-06-17,META US Equity,,34.9443,35.1469
2025-06-18,META US Equity,,34.5163,34.9599
2025-06-20,META US Equity,,34.753,35.5001
2025-06-23,META US Equity,,33.7501,34.7388
2025-06-24,META US Equity,,32.8694,34.163
2025-06-25,META US Equity,,32.9425,34.1535
2025-06-26,META US Equity,,32.8941,33.986
2025-06-27,META US Equity,,32.8567,33.9749
2025-06-30,META US Equity,,32.8513,33.7809
2025-07-01,META US Equity,,33.1527,33.877
2025-07-02,META US Equity,,32.6321,33.4904
2025-07-03,META US Equity,,32.4639,33.2408
2025-07-07,META US Equity,,32.5395,33.61
2025-07-08,META US Equity,,32.1635,33.0963
2025-07-09,META US Equity,,31.8171,32.9293
2025-07-10,META US Equity,,31.695,32.6035
2025-07-11,META US Equity,,31.4963,32.6437
2025-07-14,META US Equity,,31.6187,32.5903
2025-07-15,META US Equity,,31.4461,32.403
2025-07-16,META US Equity,,31.5597,32.3962
2025-07-17,META US Equity,,31.5295,32.2613
2025-07-18,META US Equity,,31.4329,32.5757
2024-01-02,MSFT US Equity,,24.2283,24.8214
2024-01-03,MSFT US Equity,,24.2738,24.8081
2024-01-04,MSFT US Equity,,24.3849,24.8084
2024-01-05,MSFT US Equity,,23.9201,24.4749
2024-01-08,MSFT US Equity,,23.0437,23.6163
2024-01-09,MSFT US Equity,,23.1995,23.9185
2024-01-10,MSFT US Equity,,22.9359,23.6139
2024-01-11,MSFT US Equity,,22.9743,23.4052
2024-01-12,MSFT US Equity,,22.9034,23.3569
2024-01-16,MSFT US Equity,,23.0014,23.8024
2024-01-17,MSFT US Equity,,23.2123,23.9542
2024-01-18,MSFT US Equity,,23.1874,23.6267
2024-01-19,MSFT US Equity,,22.1073,23.3257
2024-01-22,MSFT US Equity,,22.359,23.4213
2024-01-23,MSFT US Equity,,22.2102,23.013
2024-01-24,MSFT US Equity,,22.4957,23.17
2024-01-25,MSFT US Equity,,23.2138,23.4917
2024-01-26,MSFT US Equity,,23.1203,23.3996
2024-01-29,MSFT US Equity,,23.3589,23.4258
2024-01-30,MSFT US Equity,,23.7412,23.519
2024-01-31,MSFT US Equity,,21.7844,22.8637
2024-02-01,MSFT US Equity,,21.2536,22.6007
2024-02-02,MSFT US Equity,,21.0769,22.5739
2024-02-05,MSFT US Equity,,21.3929,22.7609
2024-02-06,MSFT US Equity,,20.9091,22.499
2024-02-07,MSFT US Equity,,21.0407,22.3618
2024-02-08,MSFT US Equity,,21.3559,22.4895
2024-02-09,MSFT US Equity,,21.6558,22.8867
2024-02-12,MSFT US Equity,,22.0213,22.8097
2024-02-13,MSFT US Equity,,22.7288,23.5947
2024-02-14,MSFT US Equity,,22.0425,22.8946
2024-02-15,MSFT US Equity,,22.6406,23.3063
2024-02-16,MSFT US Equity,,22.5997,23.8196
2024-02-20,MSFT US Equity,,22.7755,23.7122
2024-02-21,MSFT US Equity,,22.7694,23.6402
2024-02-22,MSFT US Equity,,22.4733,23.456
2024-02-23,MSFT US Equity,,22.3418,23.4018
2024-02-26,MSFT US Equity,,22.3084,23.2775
2024-02-27,MSFT US Equity,,22.0205,23.0217
2024-02-28,MSFT US Equity,,22.3113,23.2668
2024-02-29,MSFT US Equity,,22.3656,23.369
2024-03-01,MSFT US Equity,,22.596,23.5032
2024-03-04,MSFT US Equity,,22.4058,23.1118
2024-03-05,MSFT US Equity,,23.7942,24.1272
2024-03-06,MSFT US Equity,,23.8712,24.242
2024-03-07,MSFT US Equity,,23.805,24.056
2024-03-08,MSFT US Equity,,23.9705,24.1439
2024-03-11,MSFT US Equity,,23.5765,23.8734
2024-03-12,MSFT US Equity,,23.4262,23.8327
2024-03-13,MSFT US Equity,,23.7154,24.0631
2024-03-14,MSFT US Equity,,24.4396,24.5311
2024-03-15,MSFT US Equity,,24.6448,24.7261
